"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2007-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","621","","","","0"
"2007-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","630","","","","0"
"2007-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","637","","","","0"
"2007-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","641","","","","0"
"2008-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","643","","","","0"
"2008-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","646","","","","0"
"2008-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","659","","","","0"
"2008-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","635","","","","0"
"2009-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","610","","","","0"
"2009-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","633","","","","0"
"2009-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","642","","","","0"
"2009-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","651","","","","0"
"2010-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","666","","","","0"
"2010-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","649","","","","0"
"2010-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","641","","","","0"
"2010-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","648","","","","0"
"2011-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","653","","","","0"
"2011-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","649","","","","0"
"2011-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","652","","","","0"
"2011-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","650","","","","0"
"2012-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","651","","","","0"
"2012-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","653","","","","0"
"2012-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","656","","","","0"
"2012-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","655","","","","0"
"2013-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","659","","","","0"
"2013-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","652","","","","0"
"2013-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","670","","","","0"
"2013-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","646","","","","0"
"2014-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","658","","","","0"
"2014-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","663","","","","0"
"2014-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","683","","","","0"
"2014-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","688","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","699","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","729","","","","0"
"2015-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","721","","","","0"
"2015-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","727","","","","0"
"2016-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","746","","","","0"
"2016-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","744","","","","0"
"2016-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","741","","","","0"
"2016-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","768","","","","0"
"2017-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","768","","","","0"
"2017-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","778","","","","0"
"2017-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","807","","","","0"
"2017-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","820","","","","0"
"2018-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","808","","","","0"
"2018-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","811","","","","0"
"2018-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","801","","","","0"
"2018-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","815","","","","0"
"2019-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","811","","","","0"
"2019-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","829","","","","0"
"2019-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","834","","","","0"
"2019-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","823","","","","0"
"2020-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Materials for the maintenance and repair of the dwelling","Dollars","81","millions","6","v62700471","1.1.1.19","866","","","","0"
