"REF_DATE","GEO","DGUID","Seasonality","Credit liabilities of households","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-07","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","215116","","","","0"
"2019-08","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","215985","","","","0"
"2019-09","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","216986","","","","0"
"2019-10","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","218198","","","","0"
"2019-11","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","219237","","","","0"
"2019-12","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","220069","","","","0"
"2020-01","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","220343","","","","0"
"2020-02","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","220914","","","","0"
"2020-03","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","221655","","","","0"
"2020-04","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","222296","","","","0"
"2020-05","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","223601","","","","0"
"2020-06","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","225447","","","","0"
"2020-07","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","226546","","","","0"
"2020-08","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","227338","","","","0"
"2020-09","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","228279","","","","0"
"2020-10","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","228862","","","","0"
"2020-11","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","229749","","","","0"
"2020-12","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","230213","","","","0"
"2021-01","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","230916","","","","0"
"2021-02","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","231712","","","","0"
"2021-03","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","233218","","","","0"
"2021-04","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","235882","","","","0"
"2021-05","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","238587","","","","0"
"2021-06","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","242477","","","","0"
"2021-07","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","244437","","","","0"
"2021-08","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","246139","","","","0"
"2021-09","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","247721","","","","0"
"2021-10","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","249088","","","","0"
"2021-11","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","250816","","","","0"
"2021-12","Canada","2016A000011124","Raw data","Credit unions and caisse populaires","Dollars","81","millions","6","v1304233348","1.1.45","251672","","","","0"
"2009-01","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","9687","","","","0"
"2009-02","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","9394","","","","0"
"2009-03","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","9375","","","","0"
"2009-04","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","9480","","","","0"
"2009-05","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","9679","","","","0"
"2009-06","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","9815","","","","0"
"2009-07","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","10087","","","","0"
"2009-08","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","10056","","","","0"
"2009-09","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","10042","","","","0"
"2009-10","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","9998","","","","0"
"2009-11","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","9887","","","","0"
"2009-12","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","10172","","","","0"
"2010-01","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","10301","","","","0"
"2010-02","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","10328","","","","0"
"2010-03","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","10192","","","","0"
"2010-04","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","10325","","","","0"
"2010-05","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","10302","","","","0"
"2010-06","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","11137","","","","0"
"2010-07","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","10769","","","","0"
"2010-08","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","10761","","","","0"
"2010-09","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","10846","","","","0"
"2010-10","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","11010","","","","0"
"2010-11","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","10873","","","","0"
"2010-12","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","10741","","","","0"
"2011-01","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","32442","","","","0"
"2011-02","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","32879","","","","0"
"2011-03","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","33325","","","","0"
"2011-04","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","33452","","","","0"
"2011-05","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","33505","","","","0"
"2011-06","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","33663","","","","0"
"2011-07","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","34202","","","","0"
"2011-08","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","35260","","","","0"
"2011-09","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","34886","","","","0"
"2011-10","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","34527","","","","0"
"2011-11","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","37122","","","","0"
"2011-12","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","35015","","","","0"
"2012-01","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","34260","","","","0"
"2012-02","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","34793","","","","0"
"2012-03","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","35604","","","","0"
"2012-04","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","35173","","","","0"
"2012-05","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","33495","","","","0"
"2012-06","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","32444","","","","0"
"2012-07","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","32951","","","","0"
"2012-08","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","33232","","","","0"
"2012-09","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","33191","","","","0"
"2012-10","Canada","2016A000011124","Raw data","Trust companies and mortgage loan companies","Dollars","81","millions","6","v1304233349","1.1.46","33395","","","","0"
